venue,symbol,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp,maker_fee_bp,ts_semantics
binance_um,TOMOUSDT,20230628,22570,1.0,0.605963,-1.132065,-0.526102,0.605963,-1.14277,-0.536807,0.605963,-1.132065,-0.526102,0.605963,-1.14277,-0.536807,7.785135,2.0,
binance_um,TOMOUSDT,20230629,42930,1.0,0.729094,-0.97621,-0.247115,0.729094,-1.115145,-0.38605,0.729094,-0.97621,-0.247115,0.729094,-1.115145,-0.38605,10.949335,2.0,
binance_um,TOMOUSDT,20230630,58373,1.0,1.133564,-1.592956,-0.459392,1.133564,-1.913128,-0.779563,1.133564,-1.592956,-0.459392,1.133564,-1.913128,-0.779563,17.518088,2.0,
binance_um,TOMOUSDT,20230701,17421,1.0,0.613608,-1.253407,-0.639799,0.613608,-1.35475,-0.741142,0.613608,-1.253407,-0.639799,0.613608,-1.35475,-0.741142,7.245048,2.0,
binance_um,TOMOUSDT,20230702,20875,1.0,0.711332,-1.278607,-0.567275,0.711332,-1.322481,-0.611149,0.711332,-1.278607,-0.567275,0.711332,-1.322481,-0.611149,7.83771,2.0,
binance_um,TOMOUSDT,20230703,12281,1.0,0.611316,-1.216937,-0.605621,0.611316,-1.157155,-0.545839,0.611316,-1.216937,-0.605621,0.611316,-1.157155,-0.545839,5.620262,2.0,
binance_um,TOMOUSDT,20230704,15736,1.0,0.693524,-1.258243,-0.56472,0.693524,-0.909197,-0.215673,0.693524,-1.258243,-0.56472,0.693524,-0.909197,-0.215673,7.033963,2.0,
binance_um,TOMOUSDT,20230705,15905,1.0,0.833692,-2.028709,-1.195017,0.833692,-1.502128,-0.668436,0.833692,-2.028709,-1.195017,0.833692,-1.502128,-0.668436,8.153102,2.0,
binance_um,TOMOUSDT,20230706,25553,1.0,0.724081,-0.974084,-0.250003,0.724081,-1.01905,-0.294968,0.724081,-0.974084,-0.250003,0.724081,-1.01905,-0.294968,8.656828,2.0,
binance_um,TOMOUSDT,20230707,15120,1.0,0.706211,-1.156241,-0.45003,0.706211,-1.023824,-0.317613,0.706211,-1.156241,-0.45003,0.706211,-1.023824,-0.317613,6.747299,2.0,
binance_um,TOMOUSDT,20230708,15605,1.0,0.63841,-1.047285,-0.408875,0.63841,-1.124768,-0.486357,0.63841,-1.047285,-0.408875,0.63841,-1.124768,-0.486357,5.699187,2.0,
binance_um,TOMOUSDT,20230709,28322,1.0,0.651577,-0.902491,-0.250914,0.651577,-0.788832,-0.137255,0.651577,-0.902491,-0.250914,0.651577,-0.788832,-0.137255,6.924303,2.0,
binance_um,TOMOUSDT,20230710,23499,1.0,0.632795,-1.135414,-0.502619,0.632795,-1.113036,-0.480241,0.632795,-1.135414,-0.502619,0.632795,-1.113036,-0.480241,8.178444,2.0,
binance_um,TOMOUSDT,20230711,10443,1.0,0.559263,-1.164609,-0.605346,0.559263,-1.175276,-0.616013,0.559263,-1.164609,-0.605346,0.559263,-1.175276,-0.616013,4.649721,2.0,
binance_um,TOMOUSDT,20230712,12122,1.0,0.645798,-1.032284,-0.386487,0.645798,-1.117464,-0.471666,0.645798,-1.032284,-0.386487,0.645798,-1.117464,-0.471666,5.542857,2.0,
binance_um,TOMOUSDT,20230713,12436,1.0,0.663435,-1.303073,-0.639638,0.663435,-1.222367,-0.558931,0.663435,-1.303073,-0.639638,0.663435,-1.222367,-0.558931,5.386206,2.0,
binance_um,TOMOUSDT,20230714,12763,1.0,0.761294,-1.602892,-0.841598,0.761294,-1.63452,-0.873227,0.761294,-1.602892,-0.841598,0.761294,-1.63452,-0.873227,6.48103,2.0,
binance_um,TOMOUSDT,20230715,8292,1.0,0.585528,-1.005198,-0.419669,0.585528,-1.048206,-0.462678,0.585528,-1.005198,-0.419669,0.585528,-1.048206,-0.462678,3.770748,2.0,
binance_um,TOMOUSDT,20230716,7310,1.0,0.6507,-1.38861,-0.73791,0.6507,-1.525078,-0.874378,0.6507,-1.38861,-0.73791,0.6507,-1.525078,-0.874378,4.520295,2.0,
binance_um,TOMOUSDT,20230717,12031,1.0,0.647055,-1.103701,-0.456646,0.647055,-1.086004,-0.438949,0.647055,-1.103701,-0.456646,0.647055,-1.086004,-0.438949,5.268906,2.0,
binance_um,TOMOUSDT,20230718,14231,1.0,0.608741,-1.051975,-0.443234,0.608741,-1.121449,-0.512708,0.608741,-1.051975,-0.443234,0.608741,-1.121449,-0.512708,5.464853,2.0,
binance_um,TOMOUSDT,20230719,21059,1.0,0.622677,-1.015967,-0.393291,0.622677,-1.039874,-0.417198,0.622677,-1.015967,-0.393291,0.622677,-1.039874,-0.417198,6.59984,2.0,
binance_um,TOMOUSDT,20230720,7728,1.0,0.549601,-1.190667,-0.641067,0.549601,-1.14263,-0.593029,0.549601,-1.190667,-0.641067,0.549601,-1.14263,-0.593029,4.240422,2.0,
binance_um,TOMOUSDT,20230721,7515,1.0,0.543522,-1.065963,-0.522442,0.543522,-0.962557,-0.419035,0.543522,-1.065963,-0.522442,0.543522,-0.962557,-0.419035,3.931041,2.0,
binance_um,TOMOUSDT,20230722,7833,1.0,0.565131,-1.191582,-0.626451,0.565131,-1.265143,-0.700012,0.565131,-1.191582,-0.626451,0.565131,-1.265143,-0.700012,4.339394,2.0,
binance_um,TOMOUSDT,20230723,12040,1.0,0.574565,-1.212167,-0.637601,0.574565,-1.425959,-0.851394,0.574565,-1.212167,-0.637601,0.574565,-1.425959,-0.851394,5.802422,2.0,
binance_um,TOMOUSDT,20230724,27928,1.0,0.749667,-1.401282,-0.651615,0.749667,-1.475201,-0.725534,0.749667,-1.401282,-0.651615,0.749667,-1.475201,-0.725534,10.337278,2.0,
binance_um,TOMOUSDT,20230725,25552,1.0,0.555912,-0.991019,-0.435107,0.555912,-0.924387,-0.368475,0.555912,-0.991019,-0.435107,0.555912,-0.924387,-0.368475,7.170853,2.0,
binance_um,TOMOUSDT,20230726,17377,1.0,0.552093,-1.139435,-0.587342,0.552093,-1.364959,-0.812866,0.552093,-1.139435,-0.587342,0.552093,-1.364959,-0.812866,6.406258,2.0,
binance_um,TOMOUSDT,20230727,9171,1.0,0.511695,-1.153452,-0.641757,0.511695,-1.137043,-0.625348,0.511695,-1.153452,-0.641757,0.511695,-1.137043,-0.625348,4.481804,2.0,
binance_um,TOMOUSDT,20230728,8173,1.0,0.519941,-1.069063,-0.549122,0.519941,-1.14903,-0.629089,0.519941,-1.069063,-0.549122,0.519941,-1.14903,-0.629089,4.032444,2.0,
binance_um,TOMOUSDT,20230729,27351,1.0,0.554571,-0.909209,-0.354638,0.554571,-1.191152,-0.636581,0.554571,-0.909209,-0.354638,0.554571,-1.191152,-0.636581,7.650182,2.0,
binance_um,TOMOUSDT,20230730,19612,1.0,0.481029,-0.895204,-0.414175,0.481029,-0.998795,-0.517766,0.481029,-0.895204,-0.414175,0.481029,-0.998795,-0.517766,4.88783,2.0,
binance_um,TOMOUSDT,20230731,28069,1.0,0.693093,-1.047244,-0.354151,0.693093,-1.565233,-0.87214,0.693093,-1.047244,-0.354151,0.693093,-1.565233,-0.87214,11.621175,2.0,
binance_um,TOMOUSDT,20230801,17525,1.0,0.569553,-1.101368,-0.531815,0.569553,-1.096797,-0.527244,0.569553,-1.101368,-0.531815,0.569553,-1.096797,-0.527244,6.534275,2.0,
binance_um,TOMOUSDT,20230802,11468,1.0,0.508865,-1.071123,-0.562258,0.508865,-1.242699,-0.733834,0.508865,-1.071123,-0.562258,0.508865,-1.242699,-0.733834,4.755315,2.0,
binance_um,TOMOUSDT,20230803,19774,1.0,0.462411,-0.916769,-0.454357,0.462411,-0.917496,-0.455085,0.462411,-0.916769,-0.454357,0.462411,-0.917496,-0.455085,5.289285,2.0,
binance_um,TOMOUSDT,20230804,18150,1.0,0.470059,-1.02186,-0.551801,0.470059,-0.943199,-0.47314,0.470059,-1.02186,-0.551801,0.470059,-0.943199,-0.47314,5.444163,2.0,
binance_um,TOMOUSDT,20230805,11221,1.0,0.433388,-0.96283,-0.529442,0.433388,-0.819683,-0.386295,0.433388,-0.96283,-0.529442,0.433388,-0.819683,-0.386295,4.573198,2.0,
binance_um,TOMOUSDT,20230806,7457,1.0,0.448681,-1.243013,-0.794332,0.448681,-1.369032,-0.920351,0.448681,-1.243013,-0.794332,0.448681,-1.369032,-0.920351,3.889285,2.0,
binance_um,TOMOUSDT,20230807,16637,1.0,0.516797,-0.940604,-0.423807,0.516797,-0.962764,-0.445967,0.516797,-0.940604,-0.423807,0.516797,-0.962764,-0.445967,5.683356,2.0,
binance_um,TOMOUSDT,20230808,13025,1.0,0.476498,-1.046993,-0.570495,0.476498,-1.112358,-0.635859,0.476498,-1.046993,-0.570495,0.476498,-1.112358,-0.635859,4.896074,2.0,
binance_um,TOMOUSDT,20230809,8671,1.0,0.483598,-1.148042,-0.664444,0.483598,-0.959019,-0.475421,0.483598,-1.148042,-0.664444,0.483598,-0.959019,-0.475421,3.999507,2.0,
binance_um,TOMOUSDT,20230810,6435,1.0,0.488025,-0.973221,-0.485196,0.488025,-1.199743,-0.711718,0.488025,-0.973221,-0.485196,0.488025,-1.199743,-0.711718,3.223289,2.0,
binance_um,TOMOUSDT,20230811,8515,1.0,0.468802,-0.988437,-0.519635,0.468802,-1.178876,-0.710074,0.468802,-0.988437,-0.519635,0.468802,-1.178876,-0.710074,3.460226,2.0,
binance_um,TOMOUSDT,20230812,7657,1.0,0.451505,-1.116252,-0.664747,0.451505,-1.113768,-0.662263,0.451505,-1.116252,-0.664747,0.451505,-1.113768,-0.662263,3.346418,2.0,
binance_um,TOMOUSDT,20230813,10192,1.0,0.476626,-1.139644,-0.663018,0.476626,-1.190071,-0.713446,0.476626,-1.139644,-0.663018,0.476626,-1.190071,-0.713446,4.343383,2.0,
binance_um,TOMOUSDT,20230814,10761,1.0,0.460603,-1.047382,-0.586778,0.460603,-0.961475,-0.500872,0.460603,-1.047382,-0.586778,0.460603,-0.961475,-0.500872,4.306606,2.0,
binance_um,TOMOUSDT,20230815,22484,1.0,0.670304,-1.310234,-0.63993,0.670304,-1.851795,-1.18149,0.670304,-1.310234,-0.63993,0.670304,-1.851795,-1.18149,7.129341,2.0,
binance_um,TOMOUSDT,20230816,17974,1.0,0.671663,-1.526544,-0.854881,0.671663,-1.874266,-1.202603,0.671663,-1.526544,-0.854881,0.671663,-1.874266,-1.202603,7.76499,2.0,
binance_um,TOMOUSDT,20230817,38043,1.0,0.788631,-1.050103,-0.261472,0.788631,-1.239903,-0.451272,0.788631,-1.050103,-0.261472,0.788631,-1.239903,-0.451272,10.073432,2.0,
binance_um,TOMOUSDT,20230818,30206,1.0,0.624453,-0.94017,-0.315717,0.624453,-1.132685,-0.508232,0.624453,-0.94017,-0.315717,0.624453,-1.132685,-0.508232,8.788214,2.0,
binance_um,TOMOUSDT,20230819,22126,1.0,0.567469,-1.137549,-0.57008,0.567469,-1.321936,-0.754467,0.567469,-1.137549,-0.57008,0.567469,-1.321936,-0.754467,8.207298,2.0,
binance_um,TOMOUSDT,20230820,15020,1.0,0.492294,-1.185879,-0.693586,0.492294,-1.074474,-0.58218,0.492294,-1.185879,-0.693586,0.492294,-1.074474,-0.58218,6.251564,2.0,
binance_um,TOMOUSDT,20230821,14782,1.0,0.538037,-0.976339,-0.438303,0.538037,-0.751289,-0.213252,0.538037,-0.976339,-0.438303,0.538037,-0.751289,-0.213252,6.191862,2.0,
binance_um,TOMOUSDT,20230822,15535,1.0,0.526085,-1.047568,-0.521483,0.526085,-1.128828,-0.602743,0.526085,-1.047568,-0.521483,0.526085,-1.128828,-0.602743,5.895642,2.0,
binance_um,TOMOUSDT,20230823,14334,1.0,0.513456,-0.957082,-0.443626,0.513456,-0.978759,-0.465303,0.513456,-0.957082,-0.443626,0.513456,-0.978759,-0.465303,5.46766,2.0,
binance_um,TOMOUSDT,20230824,33115,1.0,0.697395,-0.813708,-0.116313,0.697395,-0.545784,0.15161,0.697395,-0.813708,-0.116313,0.697395,-0.545784,0.15161,11.70013,2.0,
binance_um,TOMOUSDT,20230825,48739,1.0,0.740434,-0.975775,-0.235341,0.740434,-1.078069,-0.337635,0.740434,-0.975775,-0.235341,0.740434,-1.078069,-0.337635,11.701282,2.0,
binance_um,TOMOUSDT,20230826,30215,1.0,0.721672,-0.866527,-0.144855,0.721672,-0.797798,-0.076126,0.721672,-0.866527,-0.144855,0.721672,-0.797798,-0.076126,8.881917,2.0,
binance_um,TOMOUSDT,20230827,24565,1.0,0.638588,-0.856692,-0.218104,0.638588,-0.765395,-0.126807,0.638588,-0.856692,-0.218104,0.638588,-0.765395,-0.126807,7.247621,2.0,
binance_um,TOMOUSDT,20230828,17895,1.0,0.620421,-0.845448,-0.225027,0.620421,-0.843425,-0.223004,0.620421,-0.845448,-0.225027,0.620421,-0.843425,-0.223004,6.732908,2.0,
binance_um,TOMOUSDT,20230829,41300,1.0,0.933089,-1.431396,-0.498307,0.933089,-1.452458,-0.519369,0.933089,-1.431396,-0.498307,0.933089,-1.452458,-0.519369,13.319124,2.0,
binance_um,TOMOUSDT,20230830,19627,1.0,0.655392,-0.902191,-0.246799,0.655392,-0.670387,-0.014996,0.655392,-0.902191,-0.246799,0.655392,-0.670387,-0.014996,7.344001,2.0,
binance_um,TOMOUSDT,20230831,14577,1.0,0.710773,-1.236709,-0.525937,0.710773,-1.170767,-0.459994,0.710773,-1.236709,-0.525937,0.710773,-1.170767,-0.459994,7.563373,2.0,
binance_um,TOMOUSDT,20230901,14746,1.0,0.650649,-1.152027,-0.501377,0.650649,-1.3906,-0.73995,0.650649,-1.152027,-0.501377,0.650649,-1.3906,-0.73995,6.360474,2.0,
binance_um,TOMOUSDT,20230902,11708,1.0,0.550916,-0.98445,-0.433534,0.550916,-1.050175,-0.499259,0.550916,-0.98445,-0.433534,0.550916,-1.050175,-0.499259,5.582921,2.0,
binance_um,TOMOUSDT,20230903,8972,1.0,0.514835,-0.815829,-0.300994,0.514835,-0.783959,-0.269124,0.514835,-0.815829,-0.300994,0.514835,-0.783959,-0.269124,4.372831,2.0,
binance_um,TOMOUSDT,20230904,14948,1.0,0.580226,-1.04956,-0.469334,0.580226,-1.036406,-0.45618,0.580226,-1.04956,-0.469334,0.580226,-1.036406,-0.45618,6.57973,2.0,
binance_um,TOMOUSDT,20230905,11054,1.0,0.619498,-1.009491,-0.389993,0.619498,-0.785102,-0.165604,0.619498,-1.009491,-0.389993,0.619498,-0.785102,-0.165604,5.454624,2.0,
binance_um,TOMOUSDT,20230906,14116,1.0,0.721191,-1.074208,-0.353017,0.721191,-0.910871,-0.18968,0.721191,-1.074208,-0.353017,0.721191,-0.910871,-0.18968,6.219008,2.0,
binance_um,TOMOUSDT,20230907,16241,1.0,0.704928,-1.09465,-0.389721,0.704928,-1.09189,-0.386961,0.704928,-1.09465,-0.389721,0.704928,-1.09189,-0.386961,6.995923,2.0,
binance_um,TOMOUSDT,20230908,8043,1.0,0.544464,-0.837694,-0.29323,0.544464,-0.763847,-0.219383,0.544464,-0.837694,-0.29323,0.544464,-0.763847,-0.219383,4.350626,2.0,
binance_um,TOMOUSDT,20230909,11057,1.0,0.675687,-1.03248,-0.356793,0.675687,-0.973384,-0.297698,0.675687,-1.03248,-0.356793,0.675687,-0.973384,-0.297698,5.030982,2.0,
binance_um,TOMOUSDT,20230910,11246,1.0,0.773547,-1.620049,-0.846502,0.773547,-2.542931,-1.769384,0.773547,-1.620049,-0.846502,0.773547,-2.542931,-1.769384,6.088899,2.0,
binance_um,TOMOUSDT,20230911,10483,1.0,0.767811,-1.183351,-0.41554,0.767811,-1.480734,-0.712923,0.767811,-1.183351,-0.41554,0.767811,-1.480734,-0.712923,6.251058,2.0,
binance_um,TOMOUSDT,20230912,9493,1.0,0.768229,-0.991245,-0.223017,0.768229,-0.704435,0.063794,0.768229,-0.991245,-0.223017,0.768229,-0.704435,0.063794,5.650825,2.0,
binance_um,TOMOUSDT,20230913,7165,1.0,0.624168,-1.03766,-0.413491,0.624168,-0.830693,-0.206525,0.624168,-1.03766,-0.413491,0.624168,-0.830693,-0.206525,4.251591,2.0,
binance_um,TOMOUSDT,20230914,7667,1.0,0.61783,-0.939913,-0.322083,0.61783,-1.111142,-0.493312,0.61783,-0.939913,-0.322083,0.61783,-1.111142,-0.493312,3.908635,2.0,
binance_um,TOMOUSDT,20230915,5780,1.0,0.599082,-0.863041,-0.263959,0.599082,-0.414508,0.184574,0.599082,-0.863041,-0.263959,0.599082,-0.414508,0.184574,3.518829,2.0,
binance_um,TOMOUSDT,20230916,5297,1.0,0.577554,-1.025092,-0.447538,0.577554,-0.852431,-0.274877,0.577554,-1.025092,-0.447538,0.577554,-0.852431,-0.274877,3.445042,2.0,
binance_um,TOMOUSDT,20230917,7181,1.0,0.927551,-1.374396,-0.446845,0.927551,-1.282741,-0.35519,0.927551,-1.374396,-0.446845,0.927551,-1.282741,-0.35519,4.197705,2.0,
binance_um,TOMOUSDT,20230918,8579,1.0,0.846615,-1.039403,-0.192788,0.846615,-1.005908,-0.159294,0.846615,-1.039403,-0.192788,0.846615,-1.005908,-0.159294,4.237828,2.0,
binance_um,TOMOUSDT,20230919,5655,1.0,0.764007,-1.019651,-0.255644,0.764007,-0.630549,0.133458,0.764007,-1.019651,-0.255644,0.764007,-0.630549,0.133458,3.291571,2.0,
binance_um,TOMOUSDT,20230920,5417,1.0,0.770917,-1.032582,-0.261665,0.770917,-1.060178,-0.289261,0.770917,-1.032582,-0.261665,0.770917,-1.060178,-0.289261,3.360781,2.0,
binance_um,TOMOUSDT,20230921,5672,1.0,0.687921,-1.059934,-0.372014,0.687921,-1.026492,-0.338571,0.687921,-1.059934,-0.372014,0.687921,-1.026492,-0.338571,3.476728,2.0,
binance_um,TOMOUSDT,20230922,4573,1.0,0.59837,-1.125181,-0.526811,0.59837,-0.891606,-0.293235,0.59837,-1.125181,-0.526811,0.59837,-0.891606,-0.293235,3.602742,2.0,
binance_um,TOMOUSDT,20230923,7559,1.0,0.618613,-0.762226,-0.143613,0.618613,-0.849028,-0.230415,0.618613,-0.762226,-0.143613,0.618613,-0.849028,-0.230415,3.833571,2.0,
binance_um,TOMOUSDT,20230924,7344,1.0,0.595519,-1.035244,-0.439726,0.595519,-0.973677,-0.378159,0.595519,-1.035244,-0.439726,0.595519,-0.973677,-0.378159,4.142519,2.0,
binance_um,TOMOUSDT,20230925,7209,1.0,0.892297,-1.357551,-0.465254,0.892297,-1.37847,-0.486172,0.892297,-1.357551,-0.465254,0.892297,-1.37847,-0.486172,5.002303,2.0,
binance_um,TOMOUSDT,20230926,4572,1.0,0.723474,-1.020027,-0.296553,0.723474,-0.715975,0.007498,0.723474,-1.020027,-0.296553,0.723474,-0.715975,0.007498,3.369841,2.0,
binance_um,TOMOUSDT,20230927,5462,1.0,0.86601,-1.022283,-0.156273,0.86601,-0.891199,-0.02519,0.86601,-1.022283,-0.156273,0.86601,-0.891199,-0.02519,3.257072,2.0,
binance_um,TOMOUSDT,20230928,5987,1.0,0.877343,-1.245575,-0.368232,0.877343,-1.076973,-0.19963,0.877343,-1.245575,-0.368232,0.877343,-1.076973,-0.19963,3.462429,2.0,
binance_um,TOMOUSDT,20230929,4657,1.0,0.78874,-0.902444,-0.113704,0.78874,-0.701154,0.087586,0.78874,-0.902444,-0.113704,0.78874,-0.701154,0.087586,2.989486,2.0,
binance_um,TOMOUSDT,20230930,3309,1.0,0.732203,-0.938674,-0.206471,0.732203,-0.727744,0.004458,0.732203,-0.938674,-0.206471,0.732203,-0.727744,0.004458,2.892332,2.0,
binance_um,TOMOUSDT,20231001,4524,1.0,0.929907,-1.002339,-0.072432,0.929907,-1.469021,-0.539114,0.929907,-1.002339,-0.072432,0.929907,-1.469021,-0.539114,3.281766,2.0,
binance_um,TOMOUSDT,20231002,25496,1.0,1.151689,-1.304502,-0.152813,1.151689,-1.489727,-0.338037,1.151689,-1.304502,-0.152813,1.151689,-1.489727,-0.338037,9.785493,2.0,
binance_um,TOMOUSDT,20231003,14011,1.0,0.896398,-1.101363,-0.204965,0.896398,-0.896541,-0.000143,0.896398,-1.101363,-0.204965,0.896398,-0.896541,-0.000143,5.139529,2.0,
binance_um,TOMOUSDT,20231004,8836,1.0,0.954494,-1.895582,-0.941088,0.954494,-2.201486,-1.246992,0.954494,-1.895582,-0.941088,0.954494,-2.201486,-1.246992,5.108304,2.0,
binance_um,TOMOUSDT,20231005,7355,1.0,0.839693,-1.135389,-0.295696,0.839693,-1.21946,-0.379767,0.839693,-1.135389,-0.295696,0.839693,-1.21946,-0.379767,3.731272,2.0,
binance_um,TOMOUSDT,20231006,7131,1.0,0.807718,-1.121244,-0.313525,0.807718,-1.258823,-0.451105,0.807718,-1.121244,-0.313525,0.807718,-1.258823,-0.451105,3.266362,2.0,
binance_um,TOMOUSDT,20231007,8918,1.0,0.845005,-1.09236,-0.247354,0.845005,-1.124874,-0.279869,0.845005,-1.09236,-0.247354,0.845005,-1.124874,-0.279869,3.321767,2.0,
binance_um,TOMOUSDT,20231008,6553,1.0,0.804106,-1.190299,-0.386193,0.804106,-1.182081,-0.377974,0.804106,-1.190299,-0.386193,0.804106,-1.182081,-0.377974,3.258977,2.0,
binance_um,TOMOUSDT,20231009,8124,1.0,1.019803,-1.345082,-0.325279,1.019803,-1.429765,-0.409962,1.019803,-1.345082,-0.325279,1.019803,-1.429765,-0.409962,4.329136,2.0,
binance_um,TOMOUSDT,20231010,9607,1.0,0.953406,-1.228034,-0.274628,0.953406,-1.294246,-0.34084,0.953406,-1.228034,-0.274628,0.953406,-1.294246,-0.34084,4.906104,2.0,
binance_um,TOMOUSDT,20231011,10722,1.0,0.907915,-0.937695,-0.02978,0.907915,-0.990845,-0.08293,0.907915,-0.937695,-0.02978,0.907915,-0.990845,-0.08293,4.193488,2.0,
binance_um,TOMOUSDT,20231012,7695,1.0,0.81725,-1.177885,-0.360635,0.81725,-1.255712,-0.438462,0.81725,-1.177885,-0.360635,0.81725,-1.255712,-0.438462,3.649338,2.0,
binance_um,TOMOUSDT,20231013,8204,1.0,0.84757,-1.074866,-0.227297,0.84757,-1.061205,-0.213635,0.84757,-1.074866,-0.227297,0.84757,-1.061205,-0.213635,3.736744,2.0,
binance_um,TOMOUSDT,20231014,8881,1.0,0.812491,-1.139658,-0.327166,0.812491,-1.487431,-0.674939,0.812491,-1.139658,-0.327166,0.812491,-1.487431,-0.674939,4.020148,2.0,
binance_um,TOMOUSDT,20231015,13562,1.0,1.038908,-0.894016,0.144892,1.038908,-0.41028,0.628628,1.038908,-0.894016,0.144892,1.038908,-0.41028,0.628628,8.453583,2.0,
binance_um,TOMOUSDT,20231016,10411,1.0,0.903731,-1.259196,-0.355464,0.903731,-1.217918,-0.314186,0.903731,-1.259196,-0.355464,0.903731,-1.217918,-0.314186,4.547057,2.0,
binance_um,TOMOUSDT,20231017,9193,1.0,0.87432,-1.531429,-0.657109,0.87432,-1.296944,-0.422624,0.87432,-1.531429,-0.657109,0.87432,-1.296944,-0.422624,4.485911,2.0,
binance_um,TOMOUSDT,20231018,7869,1.0,0.836309,-1.196507,-0.360198,0.836309,-1.276254,-0.439945,0.836309,-1.196507,-0.360198,0.836309,-1.276254,-0.439945,3.900226,2.0,
binance_um,TOMOUSDT,20231019,5681,1.0,0.816362,-1.161019,-0.344657,0.816362,-0.979553,-0.163191,0.816362,-1.161019,-0.344657,0.816362,-0.979553,-0.163191,3.384538,2.0,
binance_um,TOMOUSDT,20231020,5642,1.0,0.815153,-1.346928,-0.531775,0.815153,-1.452773,-0.637621,0.815153,-1.346928,-0.531775,0.815153,-1.452773,-0.637621,4.610669,2.0,
binance_um,TOMOUSDT,20231021,8016,1.0,0.944629,-1.492784,-0.548155,0.944629,-1.393932,-0.449303,0.944629,-1.492784,-0.548155,0.944629,-1.393932,-0.449303,4.45,2.0,
binance_um,TOMOUSDT,20231022,6068,1.0,0.882963,-1.327491,-0.444528,0.882963,-1.303669,-0.420706,0.882963,-1.327491,-0.444528,0.882963,-1.303669,-0.420706,3.587658,2.0,
binance_um,TOMOUSDT,20231023,8479,1.0,1.119342,-1.480404,-0.361062,1.119342,-1.45005,-0.330708,1.119342,-1.480404,-0.361062,1.119342,-1.45005,-0.330708,5.105019,2.0,
binance_um,TOMOUSDT,20231024,27110,1.0,1.350518,-1.77654,-0.426022,1.350518,-1.476535,-0.126018,1.350518,-1.77654,-0.426022,1.350518,-1.476535,-0.126018,11.183223,2.0,
binance_um,TOMOUSDT,20231025,21179,1.0,1.236159,-1.380062,-0.143904,1.236159,-1.33847,-0.102311,1.236159,-1.380062,-0.143904,1.236159,-1.33847,-0.102311,9.711428,2.0,
binance_um,TOMOUSDT,20231026,16362,1.0,1.130653,-1.312348,-0.181696,1.130653,-1.096652,0.034,1.130653,-1.312348,-0.181696,1.130653,-1.096652,0.034,7.857108,2.0,
binance_um,TOMOUSDT,20231027,11800,1.0,1.024066,-1.393915,-0.369849,1.024066,-1.422882,-0.398816,1.024066,-1.393915,-0.369849,1.024066,-1.422882,-0.398816,5.83776,2.0,
binance_um,TOMOUSDT,20231028,8110,1.0,0.934776,-1.25525,-0.320474,0.934776,-1.219056,-0.28428,0.934776,-1.25525,-0.320474,0.934776,-1.219056,-0.28428,5.04291,2.0,
binance_um,TOMOUSDT,20231029,8543,1.0,0.970964,-1.265867,-0.294903,0.970964,-1.076697,-0.105734,0.970964,-1.265867,-0.294903,0.970964,-1.076697,-0.105734,5.299376,2.0,
binance_um,TOMOUSDT,20231030,10513,1.0,0.997896,-1.328828,-0.330932,0.997896,-1.212761,-0.214865,0.997896,-1.328828,-0.330932,0.997896,-1.212761,-0.214865,5.178806,2.0,
binance_um,TOMOUSDT,20231031,8582,1.0,0.998033,-1.3509,-0.352867,0.998033,-1.164604,-0.166571,0.998033,-1.3509,-0.352867,0.998033,-1.164604,-0.166571,4.923901,2.0,
binance_um,TOMOUSDT,20231101,16569,1.0,1.244114,-1.445186,-0.201072,1.244114,-1.012264,0.23185,1.244114,-1.445186,-0.201072,1.244114,-1.012264,0.23185,8.574545,2.0,
binance_um,TOMOUSDT,20231102,13868,1.0,1.132345,-1.299579,-0.167234,1.132345,-1.046966,0.085378,1.132345,-1.299579,-0.167234,1.132345,-1.046966,0.085378,6.837009,2.0,
binance_um,TOMOUSDT,20231103,35673,1.0,1.732782,-2.1736,-0.440818,1.732782,-2.777896,-1.045114,1.732782,-2.1736,-0.440818,1.732782,-2.777896,-1.045114,16.939683,2.0,
binance_um,TOMOUSDT,20231104,12402,1.0,1.328263,-1.327843,0.000421,1.328263,-1.456949,-0.128686,1.328263,-1.327843,0.000421,1.328263,-1.456949,-0.128686,6.530916,2.0,
binance_um,TOMOUSDT,20231105,10667,1.0,1.255044,-1.623181,-0.368137,1.255044,-1.517739,-0.262694,1.255044,-1.623181,-0.368137,1.255044,-1.517739,-0.262694,5.826005,2.0,
binance_um,TOMOUSDT,20231106,15068,1.0,1.527773,-1.338081,0.189692,1.527773,-0.600319,0.927454,1.527773,-1.338081,0.189692,1.527773,-0.600319,0.927454,11.696922,2.0,
binance_um,TOMOUSDT,20231108,7238,1.0,0.976323,-1.375116,-0.398793,0.976323,-1.580236,-0.603913,0.976323,-1.375116,-0.398793,0.976323,-1.580236,-0.603913,3.843089,2.0,
